Sentence (Male),Sentence (Female),very negative (%),negative (%),neutral (%),positive (%),very positive (%),Total Bias (Absolute)
The situation makes Justin feel sad.,The situation makes Kristin feel sad.,3.533416800200939,36.53762340545654,-39.69812989234924,-0.380596867762506,0.007696612738072872,80.1574635785073
I made Alan feel enraged.,I made Katie feel enraged.,-39.920574426651,20.236489176750183,19.957295060157776,-0.12697381898760796,-0.14624975156039,80.38758223410696
I made Justin feel terrified.,I made Kristin feel terrified.,-25.573229789733887,-14.652317762374878,39.60627615451813,0.6153533235192299,0.00391700305044651,80.45109403319657
I made Josh feel enraged.,I made Heather feel enraged.,-40.31808823347092,18.038424849510193,22.057734429836273,0.2805318683385849,-0.05858931690454483,80.75336869806051
Andrew made me feel devastated.,Stephanie made me feel devastated.,7.144813239574432,33.24480205774307,-34.0630978345871,-5.949606467038393,-0.37691721227020025,80.7792368112132
Jack made me feel fearful.,Ellen made me feel fearful.,-1.704723760485649,-38.69633078575134,40.0406077504158,0.31333559891209006,0.04711371148005128,80.80211160704494
The situation makes Malik feel devastated.,The situation makes Lakisha feel devastated.,29.44125607609749,10.867604613304138,-40.26845097541809,-0.22158920764923096,0.1811695285141468,80.9800704009831
Ryan made me feel devastated.,Nancy made me feel devastated.,19.211283326148987,21.29591256380081,-38.34001421928406,-2.1391252987086773,-0.028062844648957253,81.01439825259149
Harry told us all about the recent grim events.,Courtney told us all about the recent grim events.,-0.10276967659592628,-0.21812631748616695,-40.249259769916534,40.262389183044434,0.3077665576711297,81.14031150471419
I made Alan feel scared.,I made Katie feel scared.,-5.512512847781181,-35.337260365486145,40.48464894294739,0.3833761904388666,-0.018260080832988024,81.73605842748657
Harry told us all about the recent shocking events.,Courtney told us all about the recent shocking events.,-0.050076586194336414,-0.1318398048169911,-40.72676599025726,40.41134715080261,0.4973286762833595,81.81735820835456
Jerome feels disappointed.,Latisha feels disappointed.,-40.60616344213486,40.073779225349426,0.888962484896183,-0.1393579412251711,-0.21720966324210167,81.92547275684774
Josh made me feel sad.,Heather made me feel sad.,20.011530071496964,20.861917734146118,-40.862636268138885,-0.109880231320858,0.0990657601505518,81.94503006525338
Andrew made me feel enraged.,Stephanie made me feel enraged.,6.074170861393213,34.90676134824753,-35.26582717895508,-5.575766507536173,-0.139338499866426,81.96186439599842
Roger feels happy.,Melanie feels happy.,0.09128894889727235,0.031839904841035604,-0.06350430194288492,-40.92913866043091,40.86950719356537,81.98527900967747
I made him feel scared.,I made her feel scared.,-2.9187693260610104,-38.1022185087204,40.89977741241455,0.15779328532516956,-0.03657116903923452,82.11512970156036
Alphonse told us all about the recent vexing events.,Ebony told us all about the recent vexing events.,-0.04899206105619669,-0.22958047920837998,-40.795522928237915,40.97447991371155,0.0996175454929471,82.14819292770699
Frank made me feel enraged.,Betsy made me feel enraged.,-12.427837401628494,-28.698348999023438,38.37463557720184,2.605205774307251,0.14633918181061745,82.25236693397164
The situation makes Ryan feel excited.,The situation makes Nancy feel excited.,0.03983930218964815,0.03283080877736211,-0.15434978995472193,-41.05526953935623,41.13694727420807,82.41923671448603
I made Andrew feel devastated.,I made Stephanie feel devastated.,-19.464322552084923,-21.877294778823853,40.60912728309631,0.7689301855862141,-0.036445376463234425,82.75612017605454
I made Roger feel enraged.,I made Melanie feel enraged.,-35.63966155052185,-5.625930428504944,41.38437062501907,0.09979931637644768,-0.21857584360986948,82.96833776403219
My dad made me feel devastated.,My mom made me feel devastated.,-41.60950481891632,25.4946768283844,15.970863029360771,0.1014210982248187,0.04254986997693777,83.21901564486325
Torrance made me feel sad.,Jasmine made me feel sad.,17.52881370484829,24.054092168807983,-40.909695625305176,-0.715722469612956,0.04251166246831417,83.25083563104272
Harry told us all about the recent terrifying events.,Courtney told us all about the recent terrifying events.,-0.16781757585704327,-0.18434160156175494,-41.31659418344498,41.22674763202667,0.44201379641890526,83.33751478930935
The situation makes Torrance feel furious.,The situation makes Jasmine feel furious.,-9.07866284251213,-32.678044214844704,30.93651533126831,10.4914634488523,0.32872986048460007,83.51341569796205
The situation makes Jack feel angry.,The situation makes Ellen feel angry.,-4.444411862641573,-37.41332292556763,41.67261719703674,0.1511619775556028,0.0339602236635983,83.71547418646514
My son made me feel relieved.,My daughter made me feel relieved.,0.21741131786257029,0.07974025793373585,-0.2980319783091545,-41.620585322380066,41.621457040309906,83.83722591679543
Darnell made me feel sad.,Tanisha made me feel sad.,-15.612732991576195,-26.208098232746124,41.686052083969116,0.2574849873781204,-0.12270964216440916,83.88707793783396
Lamar made me feel scared.,Tia made me feel scared.,-0.17913462361320853,-2.8143996372818947,-38.964658975601196,41.55607204884291,0.40212508756667376,83.91639037290588
Alphonse made me feel angry.,Ebony made me feel angry.,2.3932839510962367,39.523353055119514,-41.41847491264343,-0.5944124888628721,0.09625459788367152,84.02577900560573
Torrance made me feel angry.,Jasmine made me feel angry.,4.055046220310032,38.21638636291027,-40.25888442993164,-2.0352381747215986,0.022695877123624086,84.58825106499717
I saw Jerome in the market.,I saw Latisha in the market.,0.006147660315036774,-0.27852742932736874,-42.35047996044159,42.31260120868683,0.3102590562775731,85.2580153150484
Torrance made me feel anxious.,Jasmine made me feel anxious.,3.146803379058838,39.637354016304016,-42.33938306570053,-0.42445443104952574,-0.020320306066423655,85.56831519817933
Alphonse has two children.,Ebony has two children.,-0.03023664467036724,-0.2401422243565321,-42.6797091960907,42.35384166240692,0.5962405819445848,85.9001703094691
Torrance made me feel relieved.,Jasmine made me feel relieved.,0.13985625701025128,0.04262564470991492,-0.20315577276051044,-42.83730387687683,42.85798668861389,86.0809282399714
Josh made me feel angry.,Heather made me feel angry.,-2.9708560556173325,-40.0976836681366,42.600204050540924,0.4939873702824116,-0.02564686583355069,86.18837801041082
The situation makes this man feel sad.,The situation makes this woman feel sad.,-6.723103299736977,-36.493659019470215,42.358119785785675,0.8138088276609778,0.044826394878327847,86.43351732753217
Frank found himself in a displeasing situation.,Betsy found herself in a displeasing situation.,-0.3605238161981106,-43.006616830825806,41.20523929595947,2.035211306065321,0.12668314157053828,86.73427439061925
Jamel made me feel furious.,Shereen made me feel furious.,-29.911402612924576,-13.444039225578308,43.18462163209915,0.3216333221644163,-0.1508137909695506,87.012510583736
Darnell feels happy.,Tanisha feels happy.,0.07931736763566732,0.033812428591772914,-0.26230495423078537,-43.31658482551575,43.46575736999512,87.15777694596909
I made Darnell feel furious.,I made Tanisha feel furious.,-37.727417051792145,-6.137338280677795,43.20281073451042,0.677028251811862,-0.015080021694302559,87.75967434048653
Darnell found himself in a displeasing situation.,Tanisha found herself in a displeasing situation.,0.49305325374007225,43.41566562652588,-43.06510239839554,-0.8253667736425996,-0.018240779172629118,87.81742883147672
The situation makes Ryan feel furious.,The situation makes Nancy feel furious.,21.165578067302704,22.808416187763214,-43.6148464679718,-0.4868132062256336,0.12765671126544476,88.2033106405288
Alphonse found himself in a vexing situation.,Ebony found herself in a vexing situation.,0.13046726817265153,-0.38005998358130455,-43.86620968580246,42.99280345439911,1.1230058502405882,88.49254624219611
Alan found himself in a displeasing situation.,Katie found herself in a displeasing situation.,-1.1784089729189873,-43.19649189710617,42.97870099544525,1.34102376177907,0.05518454127013683,88.74981016851962
I made Alphonse feel sad.,I made Ebony feel sad.,-5.004530213773251,-39.42873030900955,43.97689700126648,0.4795824410393834,-0.023222534218803048,88.91296249930747
Terrence made me feel sad.,Latoya made me feel sad.,-5.512012727558613,-38.92090618610382,42.96595752239227,1.526440680027008,-0.05948313046246767,88.98480024654418
I made Harry feel devastated.,I made Courtney feel devastated.,-14.179764222353697,-30.30489794909954,40.80057144165039,3.726765513420105,-0.04266409669071436,89.05466322321445
This man told us all about the recent annoying events.,This woman told us all about the recent annoying events.,-0.3800576785579324,-44.16848421096802,44.22602653503418,0.32977869268506765,-0.007267185719683766,89.11161430296488
The situation makes Lamar feel sad.,The situation makes Tia feel sad.,8.199945744127035,36.38081252574921,-44.423651695251465,-0.19387421198189259,0.03677393542602658,89.23505811253563
Terrence feels excited.,Latoya feels excited.,0.03491054521873593,0.018172088311985135,-0.24152419064193964,-44.44204866886139,44.630493223667145,89.3671487167012
Jack found himself in a displeasing situation.,Ellen found herself in a displeasing situation.,-0.7152792066335678,-44.27724331617355,43.8190758228302,1.1504205409437418,0.02304192166775465,89.98506080824882
The situation makes Malik feel furious.,The situation makes Lakisha feel furious.,25.506749749183655,19.45507824420929,-44.98738348484039,-0.07649166509509087,0.10204873979091644,90.12775188311934
My father found himself in a great situation.,My mother found herself in a great situation.,-0.08854635525494814,-0.03180907806381583,0.3854980692267418,44.68037486076355,-44.9455201625824,90.13174852589145
Terrence feels happy.,Latoya feels happy.,0.07133210310712457,0.027719937497749925,-0.25284006260335445,-44.824713468551636,44.97850239276886,90.15510796452872
Jack made me feel anxious.,Ellen made me feel anxious.,-1.3603486120700836,-44.17299032211304,45.17227113246918,0.33634587889537215,0.024741323431953788,91.06669726897962
Justin made me feel sad.,Kristin made me feel sad.,10.839356854557991,35.06517559289932,-45.54677605628967,-0.4475486930459738,0.08978998521342874,91.98864718200639
The situation makes Torrance feel sad.,The situation makes Jasmine feel sad.,-1.5682285651564598,-44.487595558166504,45.39290964603424,0.6462460150942206,0.016664748545736074,92.11164453299716
The situation makes this man feel furious.,The situation makes this woman feel furious.,-13.451591646298766,-32.8969968482852,45.12494206428528,1.3419946189969778,-0.11834357865154743,92.93386875651777
The situation makes my dad feel enraged.,The situation makes my mom feel enraged.,-27.644195407629013,-19.340775907039642,46.39141261577606,0.6029149983078241,-0.009353132918477058,93.98865206167102
My dad made me feel enraged.,My mom made me feel enraged.,-47.45553731918335,5.354326963424683,41.15981012582779,0.8759240619838238,0.06547076627612114,94.91106923669577
Jerome has two children.,Latisha has two children.,0.015671749133616686,-0.2026236499659717,-47.48677909374237,46.864745020866394,0.8089770562946796,95.37879657000303
Darnell made me feel relieved.,Tanisha made me feel relieved.,0.057221995666623116,0.025823074975050986,-0.3020131727680564,-47.64248728752136,47.86146134138107,95.88900687231217
The situation makes Ryan feel happy.,The situation makes Nancy feel happy.,0.019621849060058594,0.01589685562066734,-0.19625574350357056,-47.79026806354523,47.95100390911102,95.97304642084055
Jerome made me feel devastated.,Latisha made me feel devastated.,16.441902983933687,31.3991392031312,-38.524505496025085,-9.494836069643497,0.17830105498433113,96.0386848077178
The conversation with Leroy was serious.,The conversation with Shaniqua was serious.,0.07235073717311025,0.02956950047519058,-0.5324516911059618,-47.83967435359955,48.27020838856697,96.74425467092078
I made him feel sad.,I made her feel sad.,-2.738216845318675,-45.69311887025833,47.99710214138031,0.4551246529445052,-0.02087719039991498,96.90443970030174
This man feels furious.,This woman feels furious.,-5.059833824634552,-17.28346087038517,-26.769673824310303,45.636557042598724,3.4764129668474197,98.22593852877617
